cardID,username,email,prename,surname,birthDate,sex,validityDate,state,note,rights,street,postcode,cityp3yyv4h0,PauAug,PaAu0058@stud.hs-kl.de,Paul,Auger,2014-12-20,diverse,2020-06-25,active,note,admin,Austermühlering 3,25221,Griesbach Rottal
3bciebaz,JarJun,JaJu0046@stud.hs-kl.de,Jaroslaw,Junken,1990-08-24,male,2021-05-01,active,note,admin,Roseallee 0,55598,Erding
a1ib8ppc,GuyFry,GuFr0081@stud.hs-kl.de,Guy,Frye,1988-10-28,male,2019-08-12,banned,note,user,Wagenknechtstraße 9/2,24215,Merseburg
j19owkox,PénDum,PéDu0083@stud.hs-kl.de,Pénélope,Dumas,1986-06-06,female,2019-09-28,active,note,user,Nadja-Wieloch-Allee 6/9,98581,Worbis
64oqtwux,EvaRud,EvRu0047@stud.hs-kl.de,Evamaria,Rudolph,2004-05-19,female,2021-07-11,banned,note,admin,Cosimo-Dehmel-Allee 2/7,70707,Forst
l6kvvzp0,KelGon,KeGo0019@stud.hs-kl.de,Kelsey,Gonzalez,1992-02-11,male,2021-04-06,banned,note,user,Friedhilde-Lindner-Weg 568,53272,Finsterwalde
eitw3eul,GuiVoi,GuVo0037@stud.hs-kl.de,Guillaume,Voisin,1975-01-09,diverse,2020-04-07,active,note,user,Minna-Wohlgemut-Allee 237,90788,Stade
gecqgcsx,EmmMcg,EmMc0058@stud.hs-kl.de,Emma,Mcguire,2015-08-05,male,2020-06-03,banned,note,admin,Stollstraße 120,46967,Bernburg
f5isqrl9,EriPie,ErPi0057@stud.hs-kl.de,Erik,Pierce,2011-03-29,diverse,2020-03-31,inactive,note,admin,Hornigweg 6,34813,Eutin
k7huvbdf,OttHec,OtHe0012@stud.hs-kl.de,Otto,Hecker,1988-07-15,diverse,2020-09-30,active,note,user,Hentschelstr. 7/7,25661,Warendorf
va0kx2qt,IvaHöv,IvHö0097@stud.hs-kl.de,Ivana,Hövel,1997-05-23,male,2019-09-10,banned,note,user,Hansgeorg-Salz-Allee 63,00290,Schweinfurt
mg1o1r6u,ChrCon,ChCo0059@stud.hs-kl.de,Christopher,Contreras,1984-09-17,female,2019-07-23,inactive,note,admin,Tschentscherstraße 5,57017,Ueckermünde
ka1jr9yx,HorRad,HoRa0004@stud.hs-kl.de,Horst,Radisch,2008-10-06,female,2020-12-24,banned,note,admin,Margrafring 3/6,50776,Calau
1k3x1pmd,HorLan,HoLa0012@stud.hs-kl.de,Horst-Günter,Lange,1998-03-19,diverse,2021-02-13,active,note,user,Wagnerplatz 819,50672,Bayreuth
jrjsnren,CapGue,CaGu0067@stud.hs-kl.de,Capucine,Guerin,2001-01-23,male,2019-07-26,inactive,note,admin,Heuserweg 58,50911,Donaueschingen
m5yfvgm1,KevHop,KeHo0059@stud.hs-kl.de,Kevin,Hopkins,2000-12-14,female,2021-04-25,inactive,note,admin,Kranzstr. 0,34165,Osterburg
w3m0y35f,EwaLad,EwLa0032@stud.hs-kl.de,Ewa,Ladeck,2017-12-02,male,2021-03-03,inactive,note,user,Arnold-Beer-Platz 48,37531,Kronach
qyr3ogqc,HolWag,HoWa0082@stud.hs-kl.de,Holm,Wagenknecht,2008-11-09,diverse,2020-02-18,banned,note,user,Dominic-Staude-Allee 91,06154,Heiligenstadt
p9a8jfw5,JesCol,JeCo0005@stud.hs-kl.de,Jessica,Collins,2008-01-18,female,2020-05-14,active,note,admin,Piotr-Scholz-Allee 388,25656,Konstanz
lp5grqh5,HanHuh,HaHu0054@stud.hs-kl.de,Hans-Gerd,Huhn,2005-09-06,male,2020-03-02,banned,note,admin,Helmuth-Schweitzer-Ring 01,41027,Tirschenreuth
jzlyhqix,EmiKre,EmKr0041@stud.hs-kl.de,Emilie,Krein,1999-02-26,diverse,2020-03-26,inactive,note,user,Niemeiergasse 7,27687,Karlsruhe
089n609a,HenCle,HeCl0034@stud.hs-kl.de,Henri,Clement,1982-01-08,male,2021-02-24,banned,note,admin,Riehlgasse 45,48480,Wesel
u1c37mz1,ShaCar,ShCa0047@stud.hs-kl.de,Shawn,Carson,2003-05-10,diverse,2019-10-20,active,note,admin,Nelli-Buchholz-Gasse 40,15632,Cloppenburg
13b86gk8,OliTho,OlTh0086@stud.hs-kl.de,Olivie,Thomas,1977-05-31,male,2020-06-07,banned,note,user,Wohlgemutweg 681,70098,Dinslaken
yat0uztj,DavBar,DaBa0062@stud.hs-kl.de,David,Barton,1998-05-01,diverse,2021-04-02,banned,note,admin,Ruppertweg 521,30775,Oschatz
jqq2apco,AbiSan,AbSa0043@stud.hs-kl.de,Abigail,Sanders,2010-10-31,diverse,2020-11-18,inactive,note,user,Holtallee 1/2,73182,Görlitz
s6ma680m,RosKla,RoKl0037@stud.hs-kl.de,Roswitha,Klapp,2009-05-18,male,2020-07-11,inactive,note,admin,Hornigallee 149,61229,Main-Höchst
xjckyjfs,AbbLöw,AbLö0084@stud.hs-kl.de,Abbas,Löwer,2017-10-01,female,2020-11-01,banned,note,admin,Vollbrechtweg 090,76294,Badoberan
rlkit4mh,RusAli,RuAl0069@stud.hs-kl.de,Russell,Ali,2012-05-10,male,2020-10-14,banned,note,admin,Ron-Tintzmann-Ring 7,34164,Amberg
vc0l5sch,AshDav,AsDa0062@stud.hs-kl.de,Ashley,Davis,1990-06-26,diverse,2020-07-01,inactive,note,admin,Anne-Marie-Becker-Straße 72,27008,Gütersloh
fjrbcqao,MicYod,MiYo0057@stud.hs-kl.de,Michael,Yoder,1971-04-02,male,2020-01-02,banned,note,user,Truballee 71,19289,Jüterbog
166azsb1,NatHue,NaHu0048@stud.hs-kl.de,Nath,Huet,2017-10-19,diverse,2020-07-31,active,note,user,Herrmannweg 60,44576,Ueckermünde
83s73d6f,SusWal,SuWa0053@stud.hs-kl.de,Susan,Walters,1978-01-10,female,2019-08-30,active,note,admin,Angelica-Rosenow-Platz 23,55807,Wanzleben
s9ornydf,CarPoh,CaPo0071@stud.hs-kl.de,Carmine,Pohl,1992-06-24,female,2019-11-25,banned,note,admin,Buchholzallee 79,41960,Rockenhausen
j711d5bn,DonWil,DoWi0088@stud.hs-kl.de,Donna,Wilson,1989-01-13,male,2020-07-11,inactive,note,admin,Pascal-van der Dussen-Weg 3/0,50279,Sigmaringen
916blorm,AnoLec,AnLe0028@stud.hs-kl.de,Anouk,Lecomte,2014-08-27,female,2019-08-17,banned,note,admin,Ulla-Ortmann-Allee 42,38030,Eisenach
x545puvt,DonMck,DoMc0006@stud.hs-kl.de,Donna,Mckenzie,1982-03-01,female,2021-03-08,inactive,note,user,Schwitalgasse 474,90826,Perleberg
qjs8jx7q,ScoRay,ScRa0068@stud.hs-kl.de,Scott,Ray,1982-08-07,diverse,2019-09-19,banned,note,admin,Andersstraße 72,68109,Niesky
fy1j58v3,SieKle,SiKl0039@stud.hs-kl.de,Siegrun,Klemm,1989-09-25,diverse,2021-04-25,active,note,user,Atzlerstr. 60,09563,Anklam
1khgr9q5,GotGum,GoGu0065@stud.hs-kl.de,Gotthard,Gumprich,1985-07-28,female,2020-07-24,inactive,note,admin,Weitzelring 24,15719,Rosenheim
bj80yehw,AugMou,AuMo0017@stud.hs-kl.de,Augustin,Moulin,1972-05-21,female,2019-09-25,banned,note,user,Mudegasse 602,41666,Erding
198l2zh1,NadGei,NaGe0039@stud.hs-kl.de,Nadine,Geisler,1988-02-19,diverse,2019-07-28,banned,note,admin,Reni-Otto-Weg 37,22140,Gifhorn
t4dzu3q7,WolKru,WoKr0014@stud.hs-kl.de,Wolf-Dieter,Kruschwitz,2011-01-25,diverse,2020-02-23,inactive,note,admin,Meyerallee 3,01529,Viersen
x4vw5t86,AngBei,AnBe0064@stud.hs-kl.de,Angelika,Beier,1971-02-15,female,2020-06-11,banned,note,admin,Hans-Günther-Etzler-Gasse 868,41342,Mainburg
ldfrfhm8,SarWat,SaWa0091@stud.hs-kl.de,Sarah,Waters,1982-12-19,male,2020-12-26,active,note,user,Angelo-Kühnert-Ring 22,30637,Lübben
xcoj53md,BilSan,BiSa0026@stud.hs-kl.de,Bill,Sanchez,1993-01-17,male,2021-07-07,active,note,user,Hornigweg 6,45202,Zschopau
vp70yqt5,AniBro,AnBr0092@stud.hs-kl.de,Anita,Brown,1973-03-26,diverse,2019-12-15,active,note,user,Mosemannstraße 6,82418,Celle
ygewphs0,GréPel,GrPe0016@stud.hs-kl.de,Grégoire,Pelletier,1981-06-11,female,2021-06-24,active,note,user,Fabienne-Vogt-Gasse 98,98926,Anklam
uuax87vz,ChrDev,ChDe0027@stud.hs-kl.de,Christiane,Devaux,1998-03-13,female,2021-03-20,banned,note,admin,Ingeburg-Schleich-Straße 821,26655,Apolda
fue8rf7z,AdaBro,AdBr0099@stud.hs-kl.de,Adam,Brown,2007-09-29,female,2020-06-13,active,note,admin,Faustallee 796,63837,Jessen
lp85kd04,TraNie,TrNi0083@stud.hs-kl.de,Travis,Nielsen,1994-08-05,diverse,2021-05-21,banned,note,user,Sauerring 4/0,20922,Illertissen
9ybtra6t,ThoCol,ThCo0055@stud.hs-kl.de,Thomas,Collet,1989-10-06,diverse,2021-03-16,active,note,admin,Irene-Klotz-Straße 6/1,26331,Tübingen
a5y8dj60,ÉriLe ,ÉrLe0032@stud.hs-kl.de,Éric,Le Gall,1980-08-02,diverse,2019-08-07,inactive,note,user,Igor-Briemer-Allee 76,46163,Holzminden
m5hr64t8,ZbiSch,ZbSc0064@stud.hs-kl.de,Zbigniew,Scheuermann,1979-02-06,male,2019-09-08,inactive,note,user,Johannallee 465,56444,Viechtach
ia3o4fvy,RacMil,RaMi0061@stud.hs-kl.de,Rachael,Mills,1975-09-25,female,2020-04-28,inactive,note,admin,Konstanze-Geißler-Weg 823,06121,Hammelburg
l2av1vzy,ChrMcf,ChMc0041@stud.hs-kl.de,Christopher,Mcfarland,2019-03-08,female,2020-01-21,inactive,note,user,Blochring 5/2,87055,Mettmann
73rntlti,JenMar,JeMa0089@stud.hs-kl.de,Jennifer,Martinez,2008-06-29,diverse,2019-11-27,inactive,note,admin,Timo-Kroker-Platz 712,63270,Donaueschingen
ql22j23r,EmmLan,EmLa0029@stud.hs-kl.de,Emmanuel,Langlois,2007-06-08,male,2020-09-03,inactive,note,admin,Junckallee 37,74780,Eberswalde
nycv3ucj,TraWil,TrWi0042@stud.hs-kl.de,Travis,Wilkerson,1999-03-12,male,2020-04-12,banned,note,admin,Fröhlichallee 88,65091,Cloppenburg
dy061mep,ChrLes,ChLe0017@stud.hs-kl.de,Christine,Lesage,1990-01-25,female,2021-02-14,banned,note,admin,Engin-Hesse-Straße 5,43093,Senftenberg
i4kdp67k,AdéLop,AdLo0014@stud.hs-kl.de,Adélaïde,Lopes,2015-01-09,female,2021-02-12,inactive,note,admin,Erika-Pergande-Allee 65,19866,Kusel
yk5swaim,SusMer,SuMe0007@stud.hs-kl.de,Susanne,Mercier,2010-10-26,female,2021-05-28,banned,note,admin,Bolzmannstr. 09,16898,Bruchsal
5dk220or,AshPac,AsPa0018@stud.hs-kl.de,Ashley,Pace,1998-01-10,diverse,2020-08-11,active,note,admin,Etzoldstr. 373,09938,Bützow
y83pxa3x,FaiMar,FaMa0049@stud.hs-kl.de,Faith,Martin,1992-06-15,female,2020-03-15,banned,note,user,Stahrplatz 737,06255,Regen
mcylvsic,LorGre,LoGr0054@stud.hs-kl.de,Lori,Greene,1977-11-06,diverse,2020-04-20,banned,note,admin,Ullrichallee 2/5,48765,Starnberg
ms2402b6,ChaDes,ChDe0082@stud.hs-kl.de,Charles,Deschamps,1998-07-30,female,2019-10-27,active,note,admin,Finkering 547,73644,Ebern
lj9t103h,IrmKuh,IrKu0042@stud.hs-kl.de,Irmtraut,Kuhl,2005-02-03,diverse,2020-01-30,banned,note,admin,Emilie-Biggen-Allee 3,67077,Lübz
8dwcy8pv,MarSch,MaSc0015@stud.hs-kl.de,Marcella,Schmiedt,1995-11-24,female,2020-12-16,banned,note,admin,Geraldine-Dietz-Gasse 7,80785,Lübeck
sg7l30ca,ChrDia,ChDi0069@stud.hs-kl.de,Christine,Diaz,2008-02-04,diverse,2019-10-14,inactive,note,user,Lindnergasse 3,19853,Mellrichstadt
5uj4rcjc,MarFer,MaFe0069@stud.hs-kl.de,Margaux,Ferreira,2010-04-19,diverse,2021-03-27,banned,note,user,Södingplatz 99,31965,Eberswalde
fbxxtowo,MatDup,MaDu0068@stud.hs-kl.de,Matthieu,Dupont,1985-04-24,male,2021-01-20,inactive,note,admin,Mark-Henck-Ring 04,84184,Schwarzenberg
6j8xvt8j,ChaRen,ChRe0092@stud.hs-kl.de,Chantal,Renault,1976-12-11,diverse,2020-02-27,inactive,note,admin,Berta-Weller-Weg 307,99967,Kronach
dib5uggu,SébPer,SéPe0054@stud.hs-kl.de,Sébastien,Perez,2014-09-25,male,2021-01-15,banned,note,user,Fröhlichplatz 93,01919,Perleberg
ahul2016,AnnHöv,AnHö0088@stud.hs-kl.de,Annekatrin,Hövel,2014-09-26,female,2019-11-12,banned,note,admin,Birte-Sontag-Straße 7,12000,Scheinfeld
4scn753f,CélLan,CéLa0053@stud.hs-kl.de,Célina,Langlois,2005-10-18,male,2021-06-29,inactive,note,admin,Silva-Täsche-Ring 844,44376,Tecklenburg
wkmg60ay,JesBer,JeBe0068@stud.hs-kl.de,Jessica,Berry,2010-02-19,male,2019-11-11,banned,note,admin,Johannstraße 39,41523,Gera
526vi5ik,AntRos,AnRo0081@stud.hs-kl.de,Antoine,Rossi,2018-11-13,diverse,2021-02-06,active,note,user,Liebeltgasse 113,62614,Gotha
n3zsz5nl,LéoCos,LéCo0055@stud.hs-kl.de,Léon,Costa,1988-02-14,diverse,2021-06-24,banned,note,user,Heinfried-Staude-Straße 9,66709,Wanzleben
jr0iik0w,MelCon,MeCo0015@stud.hs-kl.de,Melissa,Conner,2002-09-12,female,2021-06-30,inactive,note,user,Schleichweg 487,13276,Plauen
rda59wzx,BlaMor,BlMo0001@stud.hs-kl.de,Blake,Moreno,2002-10-14,male,2021-02-09,active,note,admin,Urban-Junken-Weg 4/1,67961,Schwabmünchen
dnxibvwl,InèLeg,InLe0094@stud.hs-kl.de,Inès,Leger,1979-01-18,diverse,2021-02-17,inactive,note,user,Romana-Jüttner-Gasse 8/1,40041,Freital
sswd9667,XavDav,XaDa0007@stud.hs-kl.de,Xavier,Davis,1992-09-12,male,2021-07-16,inactive,note,admin,Karl-Hans-Stiffel-Platz 80,42796,Görlitz
blgyglhp,ThiRou,ThRo0049@stud.hs-kl.de,Thibaut,Rousseau,1983-07-02,female,2020-01-22,inactive,note,admin,Gino-Beier-Gasse 773,55133,Sternberg
xrqlsnlm,EriPar,ErPa0047@stud.hs-kl.de,Eric,Parks,2008-01-10,diverse,2020-01-31,banned,note,user,Hans-Henning-Trub-Allee 3,21511,Meiningen
ppaqhmn6,NicMan,NiMa0049@stud.hs-kl.de,Nicole,Mann,1985-04-11,male,2019-08-01,active,note,user,Heinz-Dieter-Scholtz-Allee 0/9,96701,Freital
9d27dbtz,RobSim,RoSi0047@stud.hs-kl.de,Robert,Sims,1983-01-27,female,2020-11-24,active,note,user,Hans-Jörg-Hauffer-Weg 0/0,58067,Bad Brückenau
s7diba4a,ClaPin,ClPi0099@stud.hs-kl.de,Claire,Pinto,2016-03-13,male,2020-04-16,active,note,admin,Ester-Hentschel-Straße 605,14564,Hünfeld
49kfxbdp,ChaTex,ChTe0055@stud.hs-kl.de,Chantal,Texier,1973-01-20,diverse,2020-04-02,inactive,note,admin,Schleichallee 3,05062,Waldmünchen
l3f2am5b,MarDav,MaDa0042@stud.hs-kl.de,Mark,Davila,1972-09-29,diverse,2021-05-11,active,note,user,Stiffelgasse 93,67961,Neubrandenburg
5srqkn4k,KatKin,KaKi0088@stud.hs-kl.de,Katherine,King,1994-05-07,female,2021-01-08,inactive,note,admin,Schomberstraße 54,31609,Wittmund
vff1hjpi,MarAda,MaAd0072@stud.hs-kl.de,Martine,Adam,1996-05-20,diverse,2020-08-13,inactive,note,user,Geislerstr. 93,02371,Geithain
aheprm4n,KarFis,KaFi0029@stud.hs-kl.de,Kara,Fisher,1974-07-26,diverse,2019-07-22,active,note,admin,Natalija-Zimmer-Weg 2/5,03260,Bitterfeld
szdqqvdq,PatTec,PaTe0054@stud.hs-kl.de,Patricia,Techer,1973-10-03,female,2020-06-12,active,note,admin,Paolo-Berger-Straße 0/6,87240,Groß-Gerau
zqdynldp,OcéBli,OcBl0095@stud.hs-kl.de,Océane,Blin,2004-09-21,diverse,2020-07-09,active,note,admin,Alwine-Dietz-Straße 13,12962,Oberviechtach
beabm1kp,BenHeb,BeHe0077@stud.hs-kl.de,Benjamin,Hebert,1995-12-11,male,2020-10-04,banned,note,admin,Rosemannplatz 3,90387,Dieburg
xp73gmh4,AlpRoy,AlRo0096@stud.hs-kl.de,Alphonse,Royer,1975-03-31,diverse,2020-02-22,inactive,note,admin,Hahnweg 2/1,48718,Burg
tashaj20,GreWhi,GrWh0017@stud.hs-kl.de,Gregory,White,1975-06-07,diverse,2020-12-08,banned,note,user,Saskia-Hecker-Straße 8,91358,Altentreptow
hsd6x9qn,JefCar,JeCa0014@stud.hs-kl.de,Jeffery,Carr,1992-06-07,male,2020-10-06,banned,note,admin,Geiselallee 16,31684,Parsberg
7tarcm7i,DraJäk,DrJä0069@stud.hs-kl.de,Dragica,Jäkel,1977-06-01,diverse,2019-07-31,inactive,note,user,Benthinstraße 018,69410,Zerbst
gaibqtz2,BarGar,BaGa0078@stud.hs-kl.de,Barry,Garcia,2011-10-01,female,2021-04-04,active,note,admin,Etzoldallee 593,11648,Schongau
89q94ffx,NicMar,NiMa0086@stud.hs-kl.de,Nick,Margraf,1983-03-27,female,2020-09-07,inactive,note,user,Benthinallee 0,48169,Sternberg
xonpa1b4,OliMon,OlMo0087@stud.hs-kl.de,Olivie,Monnier,1972-02-19,female,2020-01-05,banned,note,admin,Wirthgasse 3,78917,Zossen
pewhxfse,GesHör,GeHö0045@stud.hs-kl.de,Gesine,Hörle,1973-06-27,male,2020-03-13,banned,note,user,Gumprichring 7,85102,Zeulenroda
4rbeaotp,MirRup,MiRu0079@stud.hs-kl.de,Mira,Ruppert,2011-05-11,diverse,2020-12-31,banned,note,admin,Ulf-Sauer-Straße 9,83246,Neustadtner Waldnaab
mn9701jm,AugBou,AuBo0021@stud.hs-kl.de,Auguste,Bourdon,2010-06-20,male,2021-04-16,banned,note,user,Bert-Stumpf-Platz 21,69185,Olpe
5w8zbw8h,LucCol,LuCo0049@stud.hs-kl.de,Lucas,Collet,2014-07-22,male,2020-09-25,inactive,note,admin,Mielcarekplatz 2/3,55072,Gütersloh
7xril7qe,AleHen,AlHe0014@stud.hs-kl.de,Alexandrie,Henry,2015-05-02,male,2020-09-17,inactive,note,user,Putzgasse 118,49368,Stadtroda
05s3f8r1,RubPer,RuPe0058@stud.hs-kl.de,Ruben,Perry,1998-12-27,diverse,2020-10-05,inactive,note,admin,Nadine-Hettner-Ring 1/3,46711,Vechta
f5l59f1o,MaiMen,MaMe0088@stud.hs-kl.de,Maik,Mentzel,1998-08-29,male,2020-12-24,active,note,user,Sigrid-Becker-Platz 9/7,98882,Kronach
mubl666u,JamMor,JaMo0005@stud.hs-kl.de,James,Morales,1977-04-15,female,2020-12-16,active,note,admin,Ullrichring 88,06474,Hettstedt
kfw2x7o7,JosSch,JoSc0082@stud.hs-kl.de,Josip,Schenk,1981-08-22,diverse,2019-12-09,active,note,admin,Yasmin-Schleich-Weg 4,18914,Dinkelsbühl
nvzqbdwd,HolRio,HoRi0054@stud.hs-kl.de,Holly,Rios,2012-03-23,male,2020-05-13,banned,note,user,Rudi-Buchholz-Straße 5/6,50604,Schongau
opwjvk30,SilKös,SiKö0034@stud.hs-kl.de,Silke,Köster,1987-11-08,female,2019-12-10,banned,note,admin,Möchlichengasse 6,06993,Sankt Goar
g7jijp2x,AntZim,AnZi0012@stud.hs-kl.de,Antonietta,Zimmer,1986-01-21,male,2019-12-02,inactive,note,user,Heydrichweg 5/2,23562,Wittstock
gxgrv3ys,ElvDit,ElDi0093@stud.hs-kl.de,Elvira,Ditschlerin,1980-05-18,male,2021-01-16,banned,note,admin,Jopichplatz 82,57807,Güstrow
4qwijnvz,AmyPhi,AmPh0031@stud.hs-kl.de,Amy,Phillips,2020-07-22,male,2020-09-13,active,note,user,Andy-Holsten-Gasse 992,06050,Wittenberg
6qltmz3f,JohWes,JoWe0035@stud.hs-kl.de,John,West,2008-05-10,diverse,2020-05-09,active,note,admin,Scholtzstr. 9/4,31473,Grevesmühlen
i2allb3s,ChrLop,ChLo0054@stud.hs-kl.de,Christine,Lopez,2005-04-15,diverse,2019-12-30,active,note,user,Bohnbachstraße 825,24276,Böblingen
tw00n9wv,FedTru,FeTr0055@stud.hs-kl.de,Fedor,Trupp,2000-06-22,female,2020-08-20,inactive,note,admin,Schönlandstr. 79,46984,Erkelenz
24r7bwd5,CurRob,CuRo0092@stud.hs-kl.de,Curtis,Roberts,2006-07-31,female,2021-07-08,active,note,user,Trubplatz 85,21336,Strausberg
gbq2xltp,FraGar,FrGa0063@stud.hs-kl.de,Françoise,Garcia,1975-12-19,female,2020-08-25,inactive,note,admin,Drubstraße 2/0,93401,Stade
n5h7m2v1,DonCho,DoCh0094@stud.hs-kl.de,Donald,Choi,2004-07-24,female,2019-11-14,inactive,note,admin,Margit-Hermighausen-Ring 6/5,11497,Greifswald
9104wsqn,YveBen,YvBe0088@stud.hs-kl.de,Yves,Benoit,1983-11-17,female,2020-04-18,inactive,note,admin,Birgitt-Anders-Allee 3/6,46027,Gadebusch
5r841rqp,CamMai,CaMa0079@stud.hs-kl.de,Camille,Maillot,2018-09-08,male,2020-01-20,active,note,admin,Zdenka-Weller-Straße 1,03530,Hainichen
z9if5adn,TarMcl,TaMc0019@stud.hs-kl.de,Tara,Mclean,2018-08-24,diverse,2019-08-02,active,note,user,Lorchring 0,82104,Hamburg
0zgi4mu7,GraDit,GrDi0073@stud.hs-kl.de,Grazyna,Ditschlerin,2001-05-20,female,2020-05-18,active,note,admin,Kreuselgasse 897,82792,Gießen
ueb94d9z,FréGau,FrGa0096@stud.hs-kl.de,Frédéric,Gauthier,1987-09-23,diverse,2020-01-18,active,note,admin,Liebeltweg 7,13443,Ebersberg
0jwnpbpp,AugWei,AuWe0094@stud.hs-kl.de,Auguste,Weiss,1975-12-03,female,2020-05-08,inactive,note,admin,Wähnerallee 1/3,66668,Borken
b78yxy7j,JosRus,JoRu0091@stud.hs-kl.de,Jose,Russo,1975-04-03,diverse,2021-05-16,inactive,note,user,Lorchplatz 43,89657,Flöha
eilmepd8,JanPet,JaPe0055@stud.hs-kl.de,Jane,Petersen,1996-12-27,male,2020-11-04,banned,note,admin,Stollplatz 32,39320,Euskirchen
5k8g0czv,HilWul,HiWu0018@stud.hs-kl.de,Hildburg,Wulf,2005-12-20,male,2021-02-18,banned,note,admin,Klaus-Ulrich-Rose-Gasse 7,57501,Oschatz
46jjvole,ThéGos,ThGo0055@stud.hs-kl.de,Théodore,Gosselin,2006-07-24,diverse,2021-02-08,active,note,user,Heiner-Noack-Platz 417,28701,Stadtroda
llsy74ra,AméImb,AmIm0057@stud.hs-kl.de,Amélie,Imbert,1976-12-12,diverse,2020-02-05,active,note,admin,Ottoring 8/5,34850,Gütersloh
e9qtxvdp,CarBow,CaBo0046@stud.hs-kl.de,Carla,Bowen,1986-01-11,female,2020-01-28,inactive,note,user,Heinz-Georg-Mude-Ring 214,71571,Bremen
n1oa57au,DanMor,DaMo0093@stud.hs-kl.de,Danny,Morrison,2010-08-04,diverse,2021-05-21,active,note,user,Kenan-Radisch-Platz 838,91069,Beilngries
zo2l5atx,SuzJos,SuJo0035@stud.hs-kl.de,Suzanne,Joseph,2003-01-07,male,2020-06-17,banned,note,user,Zänkerplatz 771,68441,Erkelenz
t53sce2r,ErnHei,ErHe0069@stud.hs-kl.de,Ernst,Heidrich,1997-01-25,diverse,2020-03-05,banned,note,admin,Conradiplatz 7/5,19918,Chemnitz
yyxtb6vt,DavLee,DaLe0066@stud.hs-kl.de,David,Lee,1978-01-07,female,2019-12-01,active,note,admin,Andres-Holzapfel-Allee 7,01966,Monschau
tz9ow15j,WenGna,WeGn0066@stud.hs-kl.de,Wendelin,Gnatz,1998-12-01,diverse,2019-09-06,inactive,note,admin,Ryszard-Stolze-Straße 3/8,37691,Aachen
1l910cic,GerOrt,GeOr0047@stud.hs-kl.de,German,Ortmann,2013-09-30,male,2020-04-24,active,note,admin,Kaulring 7,06999,Karlsruhe
scd2w9h3,AleBod,AlBo0014@stud.hs-kl.de,Alexandria,Bodin,1997-12-13,diverse,2020-04-07,banned,note,user,Dragica-Plath-Ring 8,45683,Ahaus
niw65btg,ÉloVal,ÉlVa0033@stud.hs-kl.de,Élodie,Vallee,2008-02-23,female,2020-08-04,inactive,note,user,Girschnergasse 110,34881,Marienberg
6jw66p0q,BetJon,BeJo0094@stud.hs-kl.de,Beth,Jones,1993-11-13,diverse,2019-12-30,banned,note,user,Weißstraße 9,04033,Sankt Goar
