cardID,username,email,prename,surname,birthDate,sex,validityDate,state,note,rights,street,postcode,city8rgsy8zl,robyat,roya0001@stud.hs-kl.de,Robert,Yates,1990-10-05,diverse,2021-02-06,inactive,note,user,Niemeierstraße 581,37030,Viechtach
5p75up5a,danrob,daro0001@stud.hs-kl.de,Daniel,Robinson,1989-05-11,diverse,2020-11-25,inactive,note,admin,Rudolph-Wulf-Platz 771,08499,Anklam
c2ivfyna,marsei,mase0001@stud.hs-kl.de,Martina,Seifert,2012-05-07,diverse,2019-07-29,active,note,admin,Burkhard-Losekann-Gasse 206,54804,Bergzabern
3q3ibjgp,brigil,brgi0001@stud.hs-kl.de,Brittany,Gill,1998-05-01,female,2020-02-24,inactive,note,admin,Eileen-Meyer-Ring 8,44663,Böblingen
deohb2z7,krivel,krve0001@stud.hs-kl.de,Kristin,Velez,1996-07-17,male,2021-02-26,banned,note,user,Ludmila-Fiebig-Allee 493,93649,Hünfeld
7odgbvnx,wiekli,wikl0001@stud.hs-kl.de,Wiebke,Klingelhöfer,1975-07-28,female,2021-07-07,active,note,admin,Gesine-Jopich-Gasse 50,13250,Hannover
117nzlj9,raylap,rala0001@stud.hs-kl.de,Raymond,Laporte,2010-02-13,male,2021-06-28,active,note,admin,Ruben-Dehmel-Weg 9,16524,Coburg
agg16jbb,antdie,andi0001@stud.hs-kl.de,Anton,Dietz,2019-04-22,diverse,2019-08-02,banned,note,user,Binnerplatz 99,01401,Deggendorf
j0ywjg6z,brewad,brwa0001@stud.hs-kl.de,Brett,Wade,2020-12-25,diverse,2021-07-10,active,note,admin,Harold-Mitschke-Platz 26,54668,Parsberg
fegk4xss,emmgui,emgu0001@stud.hs-kl.de,Emmanuel,Guillot,1973-06-20,diverse,2021-06-20,banned,note,user,Mariele-Kallert-Platz 6,04995,Luckau
zp4rbodf,carhof,caho0001@stud.hs-kl.de,Caren,Hofmann,1980-03-11,male,2021-02-27,banned,note,user,Lilli-Rust-Platz 1,11669,Anklam
8hvzs62h,herbol,hebo0001@stud.hs-kl.de,Herbert,Bolzmann,2013-03-19,male,2021-03-17,inactive,note,admin,Manuel-Schweitzer-Straße 986,55506,Strasburg
gpenxjmp,honpar,hopa0001@stud.hs-kl.de,Honoré,Parent,1984-04-27,diverse,2020-12-30,banned,note,admin,Fritschweg 098,45400,Lübeck
pmk2rtd6,geohec,gehe0001@stud.hs-kl.de,Georgios,Hecker,1996-08-06,male,2021-06-17,inactive,note,user,Flora-Heintze-Ring 425,99451,Osterburg
396npx6x,noepot,nopo0001@stud.hs-kl.de,Noël,Pottier,2002-11-30,diverse,2021-06-12,banned,note,user,Evelyne-Käster-Weg 356,79497,Jüterbog
5i8v5ojn,brihay,brha0001@stud.hs-kl.de,Brian,Hayes,1986-01-18,diverse,2021-05-20,inactive,note,admin,Gerlinde-Mans-Allee 35,08924,Naila
quzwwgyj,danwin,dawi0001@stud.hs-kl.de,Danilo,Winkler,1992-02-12,diverse,2020-10-23,active,note,user,Anatolij-Stumpf-Platz 706,78708,Ebern
veb7gigz,vinmou,vimo0001@stud.hs-kl.de,Vincent,Moulin,2014-01-25,female,2019-08-15,banned,note,admin,Baumplatz 5,06007,Gera
wmcwr35v,jachal,jaha0001@stud.hs-kl.de,Jacob,Hall,1982-04-13,female,2020-01-15,inactive,note,admin,Änne-Krebs-Gasse 9,10400,Osterode am Harz
nvopsm5x,marnob,mano0001@stud.hs-kl.de,Mary,Noble,2010-11-16,diverse,2020-12-17,banned,note,user,Zobelweg 7,18875,Tübingen
y389gpr2,kelmcf,kemc0001@stud.hs-kl.de,Kelli,Mcfarland,2004-10-08,female,2021-03-30,inactive,note,user,Hellwigstraße 5/5,80039,Waren
re6mg655,adrle ,adle0001@stud.hs-kl.de,Adrien,Le Goff,2002-10-24,female,2020-09-12,active,note,user,Romana-Blümel-Allee 4/7,75709,Delitzsch
7lilxfiq,timmit,timi0001@stud.hs-kl.de,Timothy,Mitchell,1974-12-30,female,2021-02-07,inactive,note,admin,Corina-Bauer-Gasse 1/8,18545,Kulmbach
9ynakzjr,hanfec,hafe0001@stud.hs-kl.de,Hannes,Fechner,2001-02-04,diverse,2021-01-15,banned,note,user,Heide-Blümel-Platz 38,74641,Lüneburg
uavdgrht,phibry,phbr0001@stud.hs-kl.de,Phillip,Bryant,2009-05-31,female,2021-07-12,inactive,note,admin,Hermannplatz 049,12754,Pfaffenhofen an der Ilm
7irypfu9,aderob,adro0001@stud.hs-kl.de,Adèle,Robin,1973-07-24,male,2020-02-08,inactive,note,user,Toralf-Höfig-Allee 387,86720,Königs Wusterhausen
sveaalpf,ryafis,ryfi0001@stud.hs-kl.de,Ryan,Fisher,1994-11-28,male,2020-05-04,banned,note,user,Schmiedtgasse 0/6,63235,Holzminden
r2bydh8h,marlom,malo0001@stud.hs-kl.de,Marc,Lombard,1990-05-19,female,2020-03-01,active,note,user,auch Schlauchinplatz 556,62380,Lemgo
ugplaib3,jesher,jehe0001@stud.hs-kl.de,Jessica,Hernandez,2020-12-31,female,2019-10-15,banned,note,user,Emmy-Klapp-Allee 4,98648,Schongau
qabphax1,sepboh,sebo0001@stud.hs-kl.de,Sepp,Bohnbach,2014-02-23,diverse,2020-02-21,active,note,user,Adelgunde-Ullmann-Weg 9/1,05913,Erfurt
6zsoif0z,josdia,jodi0001@stud.hs-kl.de,Joseph,Diallo,2018-10-17,male,2019-09-07,inactive,note,user,Hornigplatz 7,55006,Havelberg
xg34cg6x,auseva,auev0001@stud.hs-kl.de,Austin,Evans,2005-04-29,female,2020-09-20,active,note,admin,Gnatzweg 8,93719,Jülich
dberjb9w,geneti,geet0001@stud.hs-kl.de,Geneviève,Etienne,2014-12-24,female,2019-10-18,banned,note,user,Ferdinand-Meyer-Allee 0/0,41884,Emmendingen
w7xbwx8w,alelor,allo0001@stud.hs-kl.de,Aleksandra,Lorch,2006-09-30,male,2019-11-13,active,note,admin,Drewesstr. 126,79088,Bremervörde
uorjf725,tilsch,tisc0001@stud.hs-kl.de,Tilo,Schuchhardt,1976-09-17,diverse,2021-03-02,active,note,user,Heidrichweg 72,57655,Gadebusch
ocf3vpwf,jeaoli,jeol0001@stud.hs-kl.de,Jeannine,Olivier,2012-02-22,diverse,2019-07-23,banned,note,user,Anatoli-Hauffer-Allee 48,71276,Aschaffenburg
y4gybevt,davmey,dame0001@stud.hs-kl.de,David,Meyer,1990-08-24,diverse,2021-02-22,banned,note,admin,Langernring 77,85117,Delitzsch
nak6tkzr,suspic,supi0001@stud.hs-kl.de,Susan,Pichon,2015-10-20,diverse,2021-06-22,inactive,note,admin,Thiesallee 378,26657,Gransee
hnpvyrhy,stelee,stle0001@stud.hs-kl.de,Stephanie,Lee,2003-03-28,female,2020-09-27,banned,note,user,Hans-Jürgen-Tlustek-Straße 213,43887,Kötzting
xl63lepl,katsta,kast0001@stud.hs-kl.de,Käthe,Stadelmann,1998-06-20,diverse,2021-04-05,active,note,admin,Barkholzallee 0,74443,Tübingen
ovlpzasd,leshug,lehu0001@stud.hs-kl.de,Leslie,Hughes,1994-01-31,diverse,2021-04-02,inactive,note,admin,Hövelstr. 1,97142,Eggenfelden
a8mhx8im,jackna,jakn0001@stud.hs-kl.de,Jacqueline,Knappe,1991-05-08,male,2019-09-07,inactive,note,admin,Cristina-Bolnbach-Gasse 1,16690,Sulzbach-Rosenberg
nyvamejw,angkir,anki0001@stud.hs-kl.de,Angel,Kirk,1991-07-17,female,2019-10-23,active,note,user,Sara-Conradi-Straße 2,02031,Ingolstadt
nzhi3862,frabis,frbi0001@stud.hs-kl.de,Frances,Bishop,2003-09-27,diverse,2020-08-24,active,note,admin,Christa-Maria-Tintzmann-Straße 962,06008,Rastatt
u8aooi49,annsmi,ansm0001@stud.hs-kl.de,Anna,Smith,2000-09-16,female,2019-09-21,inactive,note,user,Luzia-Dowerg-Straße 93,84942,Calau
o0lbkert,isalej,isle0001@stud.hs-kl.de,Isaac,Lejeune,1999-12-24,diverse,2020-03-19,active,note,user,Jüttnerring 79,46411,Aue
yei6ldma,marrog,maro0001@stud.hs-kl.de,Marc,Rogers,2015-02-03,diverse,2020-11-24,banned,note,user,Grein Grothweg 4,04164,Sternberg
e6ow5eow,danpet,dape0001@stud.hs-kl.de,Danny,Peterson,2011-05-23,female,2021-01-11,inactive,note,user,Albersweg 1,76454,Schmölln
eub9gkvr,dencam,deca0001@stud.hs-kl.de,Denise,Campbell,1992-02-12,male,2019-11-22,inactive,note,user,Christian-Krebs-Allee 355,58353,Erbisdorf
kxp47wkt,couwar,cowa0001@stud.hs-kl.de,Courtney,Ward,2007-05-12,diverse,2020-09-08,active,note,admin,Liebeltplatz 8/0,85262,Günzburg
v7pm2rr2,mardru,madr0001@stud.hs-kl.de,Marga,Drubin,2008-05-06,male,2020-11-24,banned,note,admin,Steffen-Finke-Weg 2/0,46050,Hamburg
76zzm30z,vanbar,vaba0001@stud.hs-kl.de,Vanessa,Barry,1995-04-06,male,2021-05-22,active,note,admin,Janna-Henk-Gasse 630,86914,Tirschenreuth
zwon9lfg,eliand,elan0001@stud.hs-kl.de,Elise,Anders,2011-03-25,male,2021-03-24,inactive,note,admin,Gerlachring 64,19848,Schwabmünchen
ova2fpxh,davdav,dada0001@stud.hs-kl.de,David,Davis,1994-09-14,male,2021-06-13,active,note,user,Hamannplatz 50,88901,Schwäbisch Gmünd
0bbzhbli,thivid,thvi0001@stud.hs-kl.de,Thibault,Vidal,2003-12-20,male,2020-09-27,active,note,admin,Krokerallee 0/4,31455,Bützow
ysjnabft,loumar,loma0001@stud.hs-kl.de,Louis,Marchand,1986-10-18,female,2020-01-18,active,note,user,Igor-Stahr-Gasse 5/1,29399,Viersen
d36fedby,augher,auhe0001@stud.hs-kl.de,Auguste,Hernandez,1980-09-30,male,2020-04-16,inactive,note,admin,Pruschkering 735,35780,Schongau
ldf5ef1c,jeacou,jeco0001@stud.hs-kl.de,Jeanne,Cousin,1983-03-21,female,2019-10-08,active,note,admin,Johann-Köhler-Weg 911,51858,Oberviechtach
fpd5qrft,valbri,vabr0001@stud.hs-kl.de,Valerie,Briggs,1990-01-10,diverse,2021-03-04,banned,note,user,Käthi-Naser-Gasse 5,05390,Osterburg
8qw5lqyk,jamtay,jata0001@stud.hs-kl.de,James,Taylor,1970-01-26,female,2019-08-08,active,note,user,Zenon-Mude-Weg 4,74749,Leipziger Land
1crj12m2,marcar,maca0001@stud.hs-kl.de,Marie,Carpentier,2005-08-31,diverse,2020-07-10,active,note,admin,Helene-Koch II-Ring 76,34924,Eckernförde
jr1h34h7,tamngu,tang0001@stud.hs-kl.de,Tammy,Nguyen,1991-04-18,male,2021-01-12,active,note,admin,Dussen vanstraße 81,83122,Regensburg
gpziio62,micmeu,mime0001@stud.hs-kl.de,Michelle,Meunier,2018-01-18,male,2020-06-23,active,note,admin,Marieluise-Kusch-Straße 6/2,65824,Staffelstein
66syams1,madpet,mape0002@stud.hs-kl.de,Madeleine,Petitjean,1986-02-01,male,2020-11-20,inactive,note,admin,Francis-Schleich-Platz 4/7,41818,Kamenz
703cciwh,eripet,erpe0001@stud.hs-kl.de,Éric,Petitjean,2016-11-20,female,2020-05-12,inactive,note,user,Telse-Krein-Ring 8/2,56674,Waldmünchen
0o52zz21,antboh,anbo0001@stud.hs-kl.de,Antonius,Bohnbach,2010-03-01,male,2020-09-03,inactive,note,admin,Kristin-Hornig-Allee 8/5,47425,Aurich
rgohff2m,linjoh,lijo0001@stud.hs-kl.de,Linda,Johnson,1978-09-19,diverse,2020-12-10,inactive,note,user,Rosemannring 0/1,69924,Parsberg
hsubtp8o,stebar,stba0001@stud.hs-kl.de,Stephen,Barrera,2021-02-02,male,2019-10-19,banned,note,user,Schmiedtring 22,16899,Zerbst
5lyy7hvi,erimau,erma0001@stud.hs-kl.de,Éric,Maurice,2017-11-22,female,2019-07-28,banned,note,user,Blümelplatz 6,04611,Torgau
8mcpsfdh,alageo,alge0001@stud.hs-kl.de,Alain,Georges,1971-10-28,diverse,2020-02-01,banned,note,admin,Pavel-Wohlgemut-Gasse 9,96535,Melsungen
vhffz6gr,sybtha,syth0001@stud.hs-kl.de,Sybille,Thanel,1972-07-18,female,2020-06-22,active,note,admin,Henri-Wende-Weg 295,93714,Regen
cljbdc3x,renboy,rebo0001@stud.hs-kl.de,Renée,Boyer,1982-03-07,diverse,2019-12-20,banned,note,admin,Stephan-Fröhlich-Platz 36,54854,Ebermannstadt
3ea1f1sc,caslop,calo0001@stud.hs-kl.de,Casey,Lopez,1996-07-28,male,2019-10-03,banned,note,user,Koch IIplatz 19,23059,Eichstätt
95iq2gwm,micbou,mibo0001@stud.hs-kl.de,Michelle,Boutin,1980-05-28,female,2020-12-06,inactive,note,admin,Tröststraße 7,90435,Wunsiedel
ijc2ruy7,andlop,anlo0001@stud.hs-kl.de,Andrée,Lopes,1998-08-20,male,2020-03-06,inactive,note,user,Roman-Rose-Gasse 2/1,58219,Haldensleben
iskprlup,laukro,lakr0001@stud.hs-kl.de,Laura,Kroker,2016-09-19,diverse,2020-12-24,banned,note,admin,Meyerallee 196,73734,Genthin
738c2gn3,gunehl,gueh0001@stud.hs-kl.de,Gundi,Ehlert,1988-01-19,diverse,2021-05-01,banned,note,admin,Heike-Krause-Platz 8/1,34120,Gießen
xlen09l4,camlem,cale0002@stud.hs-kl.de,Camille,Lemaire,1975-08-27,female,2020-09-26,banned,note,user,Eugen-Heintze-Gasse 922,83946,Rehau
nm1wwsxd,bramey,brme0001@stud.hs-kl.de,Brandon,Meyer,1982-06-13,diverse,2020-12-19,inactive,note,user,Weitzelweg 3,62734,Eggenfelden
buhk0o1c,lucjac,luja0001@stud.hs-kl.de,Lucas,Jacquot,2001-10-09,female,2020-01-20,inactive,note,admin,Thies-Adler-Allee 58,61608,Malchin
jw4q9ep7,vicsau,visa0001@stud.hs-kl.de,Victoire,Sauvage,1977-03-23,diverse,2019-12-15,active,note,admin,Fischerallee 5,60389,Schweinfurt
s8fm0qh7,arnbou,arbo0001@stud.hs-kl.de,Arnd,Boucsein,1971-10-21,diverse,2020-01-16,active,note,user,Stumpfgasse 864,50693,München
nb3h1lip,krigon,krgo0001@stud.hs-kl.de,Kristen,Gonzales,1997-04-18,male,2020-04-11,active,note,user,Andersallee 6,19086,Scheinfeld
73sn8epy,marwei,mawe0002@stud.hs-kl.de,Martin,Weinhage,1998-11-26,female,2020-01-23,active,note,user,Mehdi-Röhricht-Platz 0/2,87943,Neunburg vorm Wald
svl7xmcf,marmor,mamo0001@stud.hs-kl.de,Marguerite,Morel,1991-05-01,male,2020-10-13,active,note,admin,Hans-Heinrich-Schleich-Straße 17,02157,Beilngries
u9op2vql,miratz,miat0001@stud.hs-kl.de,Mira,Atzler,2000-05-27,male,2020-12-05,inactive,note,user,Gröttnerring 1,83234,Sulzbach-Rosenberg
g9x1xslb,hennas,hena0001@stud.hs-kl.de,Henry,Nash,1992-01-31,male,2021-05-27,active,note,user,Steinbergallee 765,45843,Tübingen
i2e4oe3u,ercseg,erse0001@stud.hs-kl.de,Ercan,Segebahn,2017-01-09,diverse,2019-08-13,banned,note,admin,Mariele-Meister-Straße 0/8,78172,Osterode am Harz
7n367idg,juljul,juju0001@stud.hs-kl.de,Julien,Julien,2011-06-11,diverse,2020-12-27,banned,note,admin,Wagnerweg 1,63050,Feuchtwangen
w3dypui3,albreu,alre0001@stud.hs-kl.de,Alban,Reuter,2019-03-12,female,2019-10-15,banned,note,user,Schinkestraße 051,37486,Stade
rkslrq9v,pengui,pegu0001@stud.hs-kl.de,Pénélope,Guillet,1970-11-07,diverse,2019-11-11,inactive,note,admin,Leander-Davids-Gasse 44,71493,Eckernförde
sv05i3yv,madbli,mabl0001@stud.hs-kl.de,Madeleine,Blin,2008-11-26,male,2019-09-27,active,note,admin,Birnbaumring 3,55998,Neustrelitz
mk2hyb78,andhov,anho0001@stud.hs-kl.de,Andrew,Hövel,2020-06-20,male,2019-07-20,active,note,admin,Gereon-Koch-Straße 766,77150,Cottbus
58dwmdgz,stethi,stth0001@stud.hs-kl.de,Stefano,Thies,2008-01-07,diverse,2021-01-15,active,note,admin,Weimerallee 161,44558,Angermünde
9x75sjyr,johjoh,jojo0001@stud.hs-kl.de,John,Johnson,2008-04-30,diverse,2021-04-17,active,note,user,Eberhardtgasse 0,45071,Sondershausen
mtf2aqiu,angsei,anse0001@stud.hs-kl.de,Angelica,Seidel,2011-05-18,female,2020-07-14,inactive,note,user,Martin-Werner-Allee 5/1,10331,Hagenow
ntlze681,amyslo,amsl0001@stud.hs-kl.de,Amy,Sloan,2016-12-08,diverse,2020-04-30,active,note,admin,Heydrichstr. 3,78967,Tuttlingen
5blbgzv7,grerui,grru0001@stud.hs-kl.de,Grégoire,Ruiz,1986-12-26,diverse,2019-09-24,banned,note,user,Blümelplatz 7,92471,Badoberan
swvn4804,robbro,robr0001@stud.hs-kl.de,Robert,Brown,1975-04-18,diverse,2020-08-01,banned,note,admin,Recep-Ullrich-Allee 4/0,54804,Sigmaringen
xw73036n,verrod,vero0001@stud.hs-kl.de,Véronique,Rodrigues,1989-07-13,diverse,2020-09-05,inactive,note,admin,Rosalinde-Gehringer-Platz 5/8,95330,Bad Brückenau
rp3gubpj,angebe,aneb0001@stud.hs-kl.de,Angelica,Eberth,2013-12-28,diverse,2020-04-07,inactive,note,admin,Hans-Helmut-Wilmsen-Weg 09,87173,Greifswald
yaopxx51,ludkar,luka0001@stud.hs-kl.de,Ludmilla,Karz,1974-09-01,diverse,2019-09-20,inactive,note,user,Beckerring 5,25097,Herford
7xxf3rjp,ambpop,ampo0001@stud.hs-kl.de,Amber,Pope,1996-06-06,male,2020-04-16,banned,note,admin,Gumprichstr. 7,34345,Mayen
5jfbou4c,warmil,wami0001@stud.hs-kl.de,Warren,Miller,2000-11-07,diverse,2020-04-25,active,note,admin,Neuschäferweg 5,67828,Witzenhausen
r6617oal,leolan,lela0001@stud.hs-kl.de,Léon,Langlois,1970-09-04,diverse,2019-12-28,inactive,note,user,Gertzring 83,33796,Eisenberg
9dfzx2tp,korzob,kozo0001@stud.hs-kl.de,Kordula,Zobel,1973-12-07,female,2020-04-10,inactive,note,user,Carstenstr. 0/1,95911,Pfaffenhofen an der Ilm
zeew8dx8,vicfou,vifo0001@stud.hs-kl.de,Victoire,Fournier,1993-12-04,female,2020-06-16,inactive,note,user,Hellwigallee 8/5,96506,Roding
hzhlvnxa,bendia,bedi0001@stud.hs-kl.de,Benjamin,Diaz,1991-10-28,male,2020-10-15,inactive,note,user,Hans Peter-Wulff-Weg 43,37256,Nördlingen
qdocn7qw,eckkre,eckr0001@stud.hs-kl.de,Eckhard,Krebs,1979-08-16,diverse,2020-06-12,inactive,note,user,Nohlmansweg 8/0,70652,Angermünde
sd7fl4po,raylef,rale0001@stud.hs-kl.de,Raymond,Lefevre,1992-02-21,male,2021-01-20,banned,note,admin,Arnulf-Hoffmann-Platz 3,93106,Gunzenhausen
oidqt8eg,grahen,grhe0001@stud.hs-kl.de,Grace,Henry,2006-01-16,female,2021-04-05,active,note,admin,Lukas-Zorbach-Straße 19,03615,Hofgeismar
8een5mwp,amalan,amla0001@stud.hs-kl.de,Amanda,Lange,1992-01-10,diverse,2021-02-12,inactive,note,admin,Mary-Klingelhöfer-Straße 39,29696,Pritzwalk
i20ieqq6,aurren,aure0001@stud.hs-kl.de,Aurélie,Renard,2010-06-07,diverse,2019-12-31,banned,note,user,Haasestr. 784,37038,Dresden
